path,classification,owner,old_lifecycle,reason,imported_by,archive_destination,git_blob_sha,bytes,sha256,replacement_or_current_authority,removal_safety
lab/nollm-lab/tests/test_rev3_relation_entry_evidence.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::lab/nollm-lab/tests/test_rev3_relation_entry_evidence.py,f5e24d2ea206e60f1d2d7c7d57cbda909deeee84,4030,622A8708EB037B36E8B10A81DF8B353FD723DE6B4F737AEA7239A7C9D106460E,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
lab/nollm-lab/tests/test_rev5_input_counterexamples.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::lab/nollm-lab/tests/test_rev5_input_counterexamples.py,7ab5edf051f36a96d61fa3461489921d76297b13,1081,154DEBD4B3D144E3568655071F20580A23B8BA1F7634B96EF582DB7D1266F544,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
lab/nollm-lab/tests/test_rev5_main_agent_closure_evidence.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::lab/nollm-lab/tests/test_rev5_main_agent_closure_evidence.py,224a4861d7a13bd6ece9faeb259d8a59d6e31dff,606,3AA2A6D6388E845F45C605CB4D5746780FA93C8755968964709177BDED28E1EE,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
lab/nollm-lab/tests/test_rev5_main_agent_scale_validation.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::lab/nollm-lab/tests/test_rev5_main_agent_scale_validation.py,51d6719402c096b679e01320e7c632b104ad8ed6,1814,917B5303D1E4AD564A9E4218A7D6B2C11CAAFCFDE0A3D5CA6C1075E0A2ECBE3F,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
lab/nollm-lab/tests/test_rev5_metric_truth.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::lab/nollm-lab/tests/test_rev5_metric_truth.py,e5635c44abae789384e36a7517b1a9803bc8583b,1552,411CC2E685FA4D870880A62F37F6817F447A8A6E069B50C39406939F87F18131,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
lab/nollm-lab/tests/test_routing_only_main_agent_evidence.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::lab/nollm-lab/tests/test_routing_only_main_agent_evidence.py,e8bc1984849c942cd964c49c51787ad4916f1772,737,85D4E8FEF861A9BB991B35C241A6C73C2C16C2A648F231852B15AC7254240CC2,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
lab/nollm-lab/tests/test_runtime_evidence_freeze.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::lab/nollm-lab/tests/test_runtime_evidence_freeze.py,34cbb7a6b17284423ec0247e733ee739ebe4b6c0,3340,328BFDBB40112B77EC3A4334DD791E2763616F468E32F595C124494F0D0BBC09,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
lab/nollm-lab/tests/test_tokyo_time_weather_observation.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::lab/nollm-lab/tests/test_tokyo_time_weather_observation.py,6d76f996d6e66ebbbe8d9b60f8c65b3346175e95,1096,0270EF866C470391CABCE04633DAAB36EF2EE1BD8AD5846FEE035653F307AB09,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
lab/nollm-lab/tests/test_translation_normalized_workspace_migration.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::lab/nollm-lab/tests/test_translation_normalized_workspace_migration.py,9fdca76330661d224d9a3aa5b8fc8937b22a7f3e,3225,D8C36450854437F6011EBA926EB5227EEFF6DA6965D3A447B25102FA15D70E2C,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
lab/nollm-lab/tests/test_v311r4_contextual_growth_evidence.py,ARCHIVE_HISTORICAL,LAB,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::lab/nollm-lab/tests/test_v311r4_contextual_growth_evidence.py,e2310cb611cf44733873e34ce5897735bf5dc6a9,1322,073FD5839104B4E63F1029741224D958A077C3C2A19C51858C0AB1B8F35CF184,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
legacy/quarantine/README.md,KEEP_MIGRATION,LEGACY,MIGRATION_ASSET,Retained migration or compatibility asset; removal is not authorized by this curation gate.,,,e508495fd024c2ed541045efdea5d67e2d81859b,123,456F7FDB4A4FCB8B36265BAEABB5C01E6140848AA71D4B63E2D75F78BBD790BB,,RETAIN_IN_ACTIVE_TREE
packages/COMPATIBILITY_REEXPORTS.md,KEEP_MIGRATION,LEGACY,MIGRATION_ASSET,Retained migration or compatibility asset; removal is not authorized by this curation gate.,,,c575a41ec0b389adae24f29095433e1160b37ace,895,CE942B5332E979D033FFB8C32FE005A5AA40B350E754A5B43A94A7EA1BD84E7F,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/pyproject.toml,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",,,d3b2aaf8a341a194adf40a03c3dd58fa80cc1f6f,242,2DBCF0284B1BCC47C94C97AF2D0AEC6D073E66AA1D30168F9A9AE539C2B57B5A,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/__init__.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",integrations/openclaw/formation-loop/python/nollm_openclaw_formation/adapter.py;integrations/openclaw/formation-loop/python/nollm_openclaw_formation/cartographer.py;integrations/openclaw/formation-loop/python/nollm_openclaw_formation/dream_adapter.py;integrations/openclaw/formation-loop/python/nollm_openclaw_formation/field_encounter.py;integrations/openclaw/formation-loop/python/nollm_openclaw_formation/main_agent_recall.py;integrations/openclaw/formation-loop/python/nollm_openclaw_formation/memory_loop.py;integrations/openclaw/formation-loop/python/nollm_openclaw_formation/sculptor.py;integrations/openclaw/formation-loop/tests/test_adapter.py;integrations/openclaw/formation-loop/tests/test_cartographer.py;integrations/openclaw/formation-loop/tests/test_main_agent_recall.py;integrations/openclaw/formation-loop/tests/test_memory_loop.py;integrations/openclaw/formation-loop/tests/test_openclaw_field_encounter.py;integrations/openclaw/formation-loop/tests/test_sculptor.py;lab/nollm-lab/absorption/run_deterministic_absorption_validation.py;lab/nollm-lab/dream_agent/reports/verify_live_evidence.py;lab/nollm-lab/geometry/run_dense_live_state_validation.py;lab/nollm-lab/geometry/run_dense_locality_surface_validation.py;lab/nollm-lab/geometry/run_dense_single_entry_recall_validation.py;lab/nollm-lab/geometry/run_lazy_surface_benchmark.py;lab/nollm-lab/geometry/run_p1_dual_fact_repair_validation.py;lab/nollm-lab/geometry/run_p1_recovery_state_validation.py;lab/nollm-lab/geometry/run_safe_writable_field_validation.py;lab/nollm-lab/geometry/run_surface_legal_action_validation.py;lab/nollm-lab/geometry/run_traversal_correction_validation.py;lab/nollm-lab/history/m1/reproduce_m1c8_input_blockers.py;lab/nollm-lab/history/m1/run_m1_public_api_adversarial_matrix.py;lab/nollm-lab/latency/analyze_memory_latency.py;lab/nollm-lab/m1/run_adaptive_surface_validation.py;lab/nollm-lab/m1/run_bounded_approximate_workspace_migration.py;lab/nollm-lab/m1/run_m1_minimal_e2e.py;lab/nollm-lab/m1/run_rotated_layer0_workspace_migration.py;lab/nollm-lab/m1/run_rotated_surface_coarsening_validation.py;lab/nollm-lab/m1/run_translation_covariant_workspace_migration.py;lab/nollm-lab/m1/run_translation_normalized_workspace_migration.py;lab/nollm-lab/m1/seed_translation_covariant_live_fixture.py;lab/nollm-lab/recall_lens/freeze_provider_long_arm_attempt.py;lab/nollm-lab/recall_lens/freeze_rev3_live_growth.py;lab/nollm-lab/recall_lens/run_provider_causal_writer_field_reader_validation.py;lab/nollm-lab/recall_lens/run_provider_writer_reader_critic_validation.py;lab/nollm-lab/recall_lens/run_rev3_relation_entry_causal_validation.py;lab/nollm-lab/recall_lens/run_rev5_main_agent_scale_validation.py;lab/nollm-lab/recall_lens/run_synthetic_long_arm_conformance.py;lab/nollm-lab/recall_lens/run_v311r4_contextual_live_validation.py;lab/nollm-lab/recall_lens/run_v311r6_content_neutral_memory_validation.py;lab/nollm-lab/statement_formation/corpus_support.py;lab/nollm-lab/statement_formation/evaluate_fixture_decisions.py;lab/nollm-lab/statement_formation/validate_corpus.py;lab/nollm-lab/tests/test_bounded_approximate_workspace_migration.py;lab/nollm-lab/tests/test_dense_live_state_validation.py;lab/nollm-lab/tests/test_p1_dual_fact_repair_validation.py;lab/nollm-lab/tests/test_translation_normalized_workspace_migration.py;packages/nollm-access/tests/test_access_decision_field_exclusivity.py;packages/nollm-access/tests/test_access_evidence_resolution.py;packages/nollm-access/tests/test_access_exception_atomicity.py;packages/nollm-access/tests/test_access_forbidden_semantics.py;packages/nollm-access/tests/test_access_memory_loop.py;packages/nollm-access/tests/test_access_public_contract_strict_types.py;packages/nollm-access/tests/test_access_recall_canonical_contract.py;packages/nollm-access/tests/test_access_rejects_closed_core.py;packages/nollm-access/tests/test_access_runtime.py;packages/nollm-access/tests/test_binding_store_invariants.py;packages/nollm-access/tests/test_dream_formation.py;packages/nollm-access/tests/test_evidence_quote_anchor.py;packages/nollm-access/tests/test_evidence_store_canonical_bytes.py;packages/nollm-access/tests/test_evidence_store_immutability.py;packages/nollm-access/tests/test_field_encounter.py;packages/nollm-access/tests/test_forget_without_evidence.py;packages/nollm-access/tests/test_lazy_surface_runtime.py;packages/nollm-access/tests/test_locality_atlas.py;packages/nollm-access/tests/test_memory_statement_strict_types.py;packages/nollm-access/tests/test_mixed_phase_access_recall.py;packages/nollm-access/tests/test_placement_action_semantics.py;packages/nollm-access/tests/test_progressive_cartography.py;packages/nollm-access/tests/test_recall_lens_contract.py;packages/nollm-access/tests/test_reuse_validates_canonical_evidence.py;packages/nollm-access/tests/test_revision_confirmation_contract.py;packages/nollm-access/tests/test_safe_writable_placement.py;packages/nollm-access/tests/test_single_entry_cross_layer_recall.py;packages/nollm-access/tests/test_statement_formation.py;packages/nollm-access/tests/test_statement_provenance.py;packages/nollm-access/tests/test_surface_navigation.py;packages/nollm-access/tests/test_surface_placement_memory_loop.py;packages/nollm-access/tests/test_surface_selection.py;packages/nollm-access/tests/test_workspace_coordinator_single_state_owner.py,,7e45075bf8fa19ced2625313c025f4aa1becc092,6555,AD61B3D6A7DDDE5696C80AC473733B4EE26103AA2BF020C196755AEE30CFF936,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/cartography.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/field_encounter.py;packages/nollm-access/src/nollm_access/memory_loop.py,,1532b928dba9ccb1b06be29731e3ff8b11bcf6a2,16273,30F0D5443B652DC375F79F2FF68446B5A46BC13BD680D7146284C0C5E04B0E0D,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/dream.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py,,5c6a19ad661ca7cbd7c11349ea8890c30c387b32,7119,7460FCDF6492093F6A2604E993280069408EA1543596C256B19D87BD224103E7,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/evidence_anchor.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/provenance.py,,2489c1a04719f736ae811f08cb8be76022efef1c,9337,EB75B9FA7905518B55FC20784C910719D875C3ACD22ACA07979526100F1462D2,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/evidence_store.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py,,7fa07ad6f69fee78ea95b6074922035a2c26cad7,1074,0D518409348F7EB4C5E1A58D3618740AE5889EF7A04CA7574A04587148CC95C1,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/field_encounter.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py,,2bfe6257a7bb51658dfa3a86842f84c16db24c85,39167,7473FFEDBDBA08BA342EF1C4BCC0CCFA2E4DFC431510BF0A623AE69F967F277B,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/formation.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py,,784683136087ff8cb6a48dc5d34e095e70fec2eb,12253,01B9C84BD3F653D4747CEF8E54CFE50DB9173702EA33D1AE868F4C98945E5917,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/handle_store.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/field_encounter.py;packages/nollm-access/src/nollm_access/memory_loop.py;packages/nollm-access/src/nollm_access/runtime.py;packages/nollm-access/src/nollm_access/surface_navigation.py,,bd0e0fcd856591853af4a48c819fd0f4913efeb9,9187,EE9182CB4E45C2A64175D69F09055386BDD1E482CA0EE37B7FE34E1CC3385A06,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/locality.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/memory_loop.py;packages/nollm-access/src/nollm_access/recall_lens.py,,f99dad59c429153297c69858d560896bb3afe76a,19339,CBB71197BDDAAA458BAFF8B3D615E13549B765E0FFCCFB8090AD455F037DD38E,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/memory_loop.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",integrations/openclaw/formation-loop/tests/test_openclaw_field_encounter.py;packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/field_encounter.py;packages/nollm-access/tests/test_field_encounter.py,,9606d3074a9e6acbf66e36baa117d34979ca01fa,98045,CAC49F534B264BB64D356DABE8AFBAEE94C89FA3DE25B4578875FE848FAC453F,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/placement_contract.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/field_encounter.py;packages/nollm-access/src/nollm_access/memory_loop.py;packages/nollm-access/src/nollm_access/runtime.py,,3fb21f3e60d7d03d95f261f0f6484729f5f2fad9,10506,39A234EEE276673C74BCD0D3214CE8D9F2633E68B8D01DC8F3A4FBDE98798C6E,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/provenance.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/field_encounter.py;packages/nollm-access/src/nollm_access/memory_loop.py;packages/nollm-access/tests/test_statement_provenance.py,,8c7d70b8a81a47cde723ea8cf0f6d466fea7bc96,15453,4DBCCB865E28FEBADEAE6510A512779CF6B5D2F2ECAD03B6966E648CF5E99F06,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/recall.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/runtime.py;packages/nollm-access/src/nollm_access/surface_navigation.py,,dc32c5f9488bb5a8341e791b78aad476f9fcc0c1,3437,61ABA30F7068E00650DBEF1DA5EF054FC5F43BDF16998EE12976979B09E710BE,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/recall_lens.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/memory_loop.py,,a28a2c258ce51c4794bad31f96b20278d7f7a9b8,13688,C6EA2FF06C7848A717A4B5E4353FE8A705C7361C160E35BE7158145319E74B69,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/runtime.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/field_encounter.py;packages/nollm-access/src/nollm_access/memory_loop.py;packages/nollm-access/src/nollm_access/surface_navigation.py,,745e0823ec52df93d16af9ac0f8017ad75d7ab0c,14881,925D4950B3AAAB9EF1B298D3E1D96D9D96D24B59F59966F4DD9FE3297751B3B4,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/statement.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/dream.py;packages/nollm-access/src/nollm_access/evidence_store.py;packages/nollm-access/src/nollm_access/field_encounter.py;packages/nollm-access/src/nollm_access/formation.py;packages/nollm-access/src/nollm_access/memory_loop.py;packages/nollm-access/src/nollm_access/recall_lens.py;packages/nollm-access/src/nollm_access/runtime.py;packages/nollm-access/src/nollm_access/statement_store.py,,866761ffbc96970473e98e120d0e15c3a65bd920,1713,8E5F71AA7358941A15F79FCA894604606FE396C3449F599A64718AB3702168A3,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/statement_store.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/evidence_store.py;packages/nollm-access/src/nollm_access/field_encounter.py;packages/nollm-access/src/nollm_access/memory_loop.py;packages/nollm-access/src/nollm_access/runtime.py;packages/nollm-access/src/nollm_access/surface_navigation.py,,3dd61c8f6bf8abcf0de5495f28139c47d43ea331,4669,B066ED7F14EB2B277BE7958A8A34320D83CAC045E03E842CA5096729A7FC7142,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/surface_navigation.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/memory_loop.py,,ad77b4af33ce034bb050663e726fe1a07294fdb3,28716,EFE80E8B025EA0E6BE88FC8D402D39C98D706A32728BDF0DB33EC57D3AEE178A,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/surface_selection.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",packages/nollm-access/src/nollm_access/__init__.py;packages/nollm-access/src/nollm_access/memory_loop.py;packages/nollm-access/src/nollm_access/surface_navigation.py,,b9c70c3692adabe2bcc2810669c07fa3a799607b,3082,0F264D4D4B0EAD6BE14123F685F85474E618CA08508D4A25FCCC70269C1EC1BC,,RETAIN_IN_ACTIVE_TREE
packages/nollm-access/src/nollm_access/workspace_lock.py,KEEP_ACTIVE,ACCESS,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",lab/nollm-lab/history/m1/run_m1_public_api_adversarial_matrix.py;packages/nollm-access/src/nollm_access/provenance.py;packages/nollm-access/src/nollm_access/runtime.py;packages/nollm-access/src/nollm_access/statement_store.py,,4ad16b63a91b975d93c6a22a5ab93bc1c9a51b0d,628,6A5BC051F1F0FBA5BF103560F1B3DCC6132D80B95F9A65E22504FB26289C5255,,RETAIN_IN_ACTIVE_TREE
